,M
14586,-0.038357303
14587,-0.03861551
14588,0.025770366
14589,0.07241732
14590,0.111868165
14591,0.053891055
14592,-0.009795306
14593,-0.030630715
14594,0.017614052
14595,0.08883163
14596,0.12341482
14597,0.10545723
14598,0.06772416
14599,0.07582407
14600,0.10702971
14601,0.17365398
14602,0.13858676
14603,0.06224055
14604,0.029158913
14605,0.056381054
14606,0.099309675
14607,0.12106621
14608,0.12260078
14609,0.052180737
14610,0.035707776
14611,0.08109244
14612,0.103747435
14613,0.09025326
14614,0.02721712
14615,-0.027077947
14616,-0.009391677
14617,0.011515235
14618,0.06044825
14619,0.041148853
14620,-0.0231661
14621,-0.021536281
14622,-0.014416812
14623,0.014711967
14624,0.013723612
14625,-0.01924588
14626,-0.061783846
14627,-0.042117912
14628,0.0066780765
14629,0.04500771
14630,0.05585574
14631,0.014732091
14632,-0.0020424586
14633,0.0015788056
14634,0.036686946
14635,0.07266518
14636,0.06502169
14637,0.026970105
14638,0.037912298
14639,0.08166756
14640,0.091021806
14641,0.10316045
14642,0.07744829
14643,0.041219346
14644,0.04840819
14645,0.0671686
14646,0.09693021
14647,0.072533466
14648,0.02156608
14649,0.0030453408
14650,-0.0065113716
14651,-0.0017771756
14652,-0.0058671245
14653,-0.022146985
14654,-0.05181985
14655,-0.066673905
14656,-0.06590124
14657,-0.08755723
14658,-0.12247598
14659,-0.16802238
14660,-0.2002087
14661,-0.18489869
14662,-0.19086161
14663,-0.22809272
14664,-0.24920458
14665,-0.2786898
14666,-0.2875947
14667,-0.29190195
14668,-0.27300712
14669,-0.2430174
14670,-0.20823732
14671,-0.20632625
14672,-0.21170163
14673,-0.18834518
14674,-0.2928808
14675,-0.29678518
14676,-0.20467725
14677,-0.18113779
14678,-0.14342603
14679,-0.116547205
14680,-0.10030764
14681,-0.10013651
14682,-0.06787746
14683,-0.015885076
14684,-0.022478832
14685,-0.09120707
14686,-0.042906165
14687,0.0356723
14688,0.068284474
14689,0.12786928
14690,0.114643395
14691,0.07766778
14692,0.08100756
14693,0.15633905
14694,0.1798488
14695,0.14444892
14696,0.12129979
14697,0.0966015
14698,0.1450998
14699,0.20973907
14700,0.21952441
14701,0.17346752
14702,0.12776397
14703,0.16957475
14704,0.2027701
14705,0.18561602
14706,0.1659285
14707,0.091197446
14708,0.050661076
14709,0.095837936
14710,0.14118017
14711,0.10817811
14712,0.07198171
14713,0.0607407
14714,0.049005438
14715,0.082863666
14716,0.063569255
14717,0.03435093
14718,-0.017439472
14719,-0.031111438
14720,0.025922474
14721,0.020735258
14722,0.022598702
14723,-0.014039758
14724,-0.058058403
14725,-0.040084753
14726,-0.015018933
14727,-0.0028565028
14728,0.0027843253
14729,-0.01637438
14730,-0.023075564
14731,-0.0017338874
14732,0.009567074
14733,0.028812263
14734,0.013796747
14735,-0.009254664
14736,0.005487898
14737,0.024790836
14738,0.027560404
14739,0.046478607
14740,0.056089394
14741,0.0483009
14742,0.045760855
14743,0.04685649
14744,0.05376618
14745,0.06964589
14746,0.06619248
14747,0.05896489
14748,0.053012848
14749,0.02939957
14750,0.06281948
14751,0.06310063
14752,0.044370595
14753,0.052024934
14754,0.024172893
14755,0.018014705
14756,0.052620634
14757,0.045771826
14758,0.015188985
14759,0.006906874
14760,-0.011067157
14761,0.0003865159
14762,0.029416278
14763,0.021829253
14764,0.014029517
14765,0.0011345665
14766,-0.014708608
14767,0.018816007
14768,0.023074381
14769,0.0016109983
14770,-0.0073424373
14771,-0.0059215226
14772,0.009345642
14773,0.040993817
14774,0.036979835
14775,0.014862553
14776,0.012391966
14777,0.0142086595
14778,0.056622162
14779,0.07167157
14780,0.059596263
14781,0.046426617
14782,0.044888206
14783,0.052257143
14784,0.08551733
14785,0.08372722
14786,0.058653377
14787,0.05336846
14788,0.041114442
14789,0.06575004
14790,0.07488612
14791,0.050177775
14792,0.022777747
14793,-0.0047390545
14794,-0.01043864
14795,0.011847853
14796,0.01275402
14797,0.0011636273
14798,-0.039093245
14799,-0.058961354
14800,-0.05939432
14801,-0.04957506
14802,-0.056514334
14803,-0.09588512
14804,-0.12036534
14805,-0.16319282
14806,-0.17897305
14807,-0.17386247
14808,-0.16393241
14809,-0.2079113
14810,-0.23115215
14811,-0.21159026
14812,-0.19023915
14813,-0.15594068
14814,-0.16520317
14815,-0.21385248
14816,-0.26824832
14817,-0.29412934
14818,-0.25166792
14819,-0.15163668
14820,-0.15578414
14821,-0.17663708
14822,-0.20625785
14823,-0.23615451
14824,-0.19114032
14825,-0.16966528
14826,-0.15072359
14827,-0.18373488
14828,-0.16185999
14829,-0.07231351
14830,0.010178353
14831,0.014363637
14832,-0.034252185
14833,-0.0758137
14834,-0.13005331
14835,-0.05037856
14836,0.035327084
14837,0.08704905
14838,0.086400524
14839,0.06188469
14840,0.072954975
14841,0.103434466
14842,0.121172436
14843,0.0819748
14844,0.08019356
14845,0.08306372
14846,0.17420554
14847,0.22156064
14848,0.22243391
14849,0.20496446
14850,0.10636375
14851,0.0755449
14852,0.11176829
14853,0.14691123
14854,0.14287351
14855,0.15751672
14856,0.14854206
14857,0.15163875
14858,0.15868138
14859,0.14439112
14860,0.09502732
14861,0.050603047
14862,0.0738385
14863,0.10021945
14864,0.13975912
14865,0.11671124
14866,0.0680882
14867,0.040166512
14868,0.014007858
14869,0.042238254
14870,0.07130482
14871,0.05104241
14872,0.0380233
14873,0.00545673
14874,0.010154697
14875,0.05594368
14876,0.042266138
14877,0.03479423
14878,0.003065019
14879,-0.007090867
14880,0.024394948
14881,0.029895471
14882,0.03780276
14883,0.0035619752
14884,-0.03336741
14885,-0.014890816
14886,0.0018465667
14887,0.027289707
14888,0.040877305
14889,-0.00056923507
14890,-0.01623011
14891,-0.007005948
14892,0.0038507686
14893,0.01361604
14894,0.0050818077
14895,-0.015911803
14896,-0.021262307
14897,0.008688361
14898,0.016659444
14899,-0.00025706587
14900,-0.022513552
14901,-0.023618557
14902,-0.017983347
14903,-0.0034506782
14904,0.017642511
14905,-0.007038798
14906,-0.040639617
14907,-0.03830157
14908,-0.0075909193
14909,0.00012228149
14910,0.0030604734
14911,0.00043391567
14912,0.00019360983
14913,0.02561398
14914,0.032372024
14915,0.027732616
14916,0.0091387285
14917,-0.010502495
14918,0.00286721
14919,0.028249262
14920,0.060705207
14921,0.0770777
14922,0.0763572
14923,0.0903513
14924,0.09500352
14925,0.10369526
14926,0.09191984
14927,0.0838931
14928,0.08731505
14929,0.08997122
14930,0.11785042
14931,0.13014887
14932,0.1287343
14933,0.109909914
14934,0.09465957
14935,0.077274
14936,0.060186323
14937,0.053856395
14938,0.0340499
14939,0.022764163
14940,0.025597567
14941,0.008887953
14942,0.007234422
14943,-0.0055010775
14944,-0.034023304
14945,-0.05132749
14946,-0.1030069
14947,-0.12822676
14948,-0.14404997
14949,-0.1621467
14950,-0.1658359
14951,-0.17987888
14952,-0.22441694
14953,-0.24893239
14954,-0.25076768
14955,-0.22251527
14956,-0.18387474
14957,-0.20696305
14958,-0.24472828
14959,-0.2921525
14960,-0.29885718
14961,-0.2846591
14962,-0.21758232
14963,-0.19687484
14964,-0.23450534
14965,-0.21962777
14966,-0.21513398
14967,-0.1901464
14968,-0.19564465
14969,-0.19531707
14970,-0.19781095
14971,-0.19744805
14972,-0.10144557
14973,0.004768468
14974,0.01566432
14975,-0.027630199
14976,-0.06141848
14977,-0.10158534
14978,-0.06675072
14979,0.023207862
14980,0.051265232
14981,0.058712974
14982,0.07307708
14983,0.09844617
14984,0.15055726
14985,0.16408227
14986,0.11765978
14987,0.06232366
14988,0.06906302
14989,0.15782493
14990,0.24706125
14991,0.26118416
14992,0.22870992
14993,0.16235279
14994,0.11138259
14995,0.13995644
14996,0.16496941
14997,0.15017466
14998,0.118057355
14999,0.11964844
15000,0.15944389
15001,0.19028369
15002,0.19039135
15003,0.12982957
15004,0.058801506
15005,0.03773691
15006,0.07275273
15007,0.103619
15008,0.09870711
15009,0.0672599
15010,0.015086612
15011,0.017680427
15012,0.040138505
15013,0.02560691
15014,0.028846724
15015,0.013372508
15016,-0.008342384
15017,0.009125826
15018,0.021709828
15019,0.01988871
15020,-0.0065869424
15021,-0.0063895094
15022,0.006013646
15023,0.019096905
15024,0.03473113
15025,0.024278011
15026,0.01043403
15027,-0.03629134
15028,-0.0147932125
15029,0.016437484
15030,0.01594507
15031,0.051365018
15032,0.02780131
15033,0.0083727315
15034,0.009840015
15035,0.006268513
15036,0.027037341
15037,0.019663595
15038,0.0017461665
15039,-0.007406617
15040,0.004429343
15041,0.029814519
15042,0.021082096
15043,0.0091839135
15044,-0.01499561
15045,-0.009971914
15046,0.010003426
15047,0.015568085
15048,0.027920673
15049,-0.01135545
15050,-0.03364715
15051,-0.0084490655
15052,0.0074539892
15053,0.0101812035
15054,0.0017492994
15055,-0.0026977498
15056,0.008608843
15057,0.037063595
15058,0.060075786
15059,0.0332603
15060,0.003400079
15061,-0.023610363
15062,0.0048397956
15063,0.05522233
15064,0.058134876
15065,0.060827274
15066,0.024059057
15067,0.035714455
15068,0.059701685
15069,0.089160495
15070,0.08640048
15071,0.045114197
15072,0.03761488
15073,0.029880537
15074,0.100370914
15075,0.10614628
15076,0.07313506
15077,0.03731784
15078,-0.0028841645
15079,0.048327405
15080,0.065013826
15081,0.060639028
15082,0.01756944
15083,-0.053054523
15084,-0.05871089
15085,-0.02393066
15086,0.0020564955
15087,-0.019785013
15088,-0.07049377
15089,-0.11203878
15090,-0.111179546
15091,-0.08776595
15092,-0.11666
15093,-0.17592151
15094,-0.21371149
15095,-0.25945583
15096,-0.22358969
15097,-0.16861828
15098,-0.16078657
15099,-0.1733842
15100,-0.23839276
15101,-0.2534015
15102,-0.26112193
15103,-0.27288947
15104,-0.26797926
15105,-0.22932968
15106,-0.19411239
15107,-0.18842854
15108,-0.16667975
15109,-0.19483124
15110,-0.21603729
15111,-0.2367519
15112,-0.21673499
15113,-0.14511079
15114,-0.13221431
15115,-0.08345877
15116,-0.019728102
15117,-0.03268092
15118,-0.042114925
15119,-0.046117183
15120,-0.04569895
15121,-0.037578776
15122,-0.0004482164
15123,0.045757655
15124,0.061713107
15125,0.076579496
15126,0.07388203
15127,0.109732606
15128,0.10546199
15129,0.097987205
15130,0.10467178
15131,0.09410414
15132,0.16100875
15133,0.18760222
15134,0.1800127
15135,0.1736013
15136,0.16028996
15137,0.13849714
15138,0.13900302
15139,0.14754906
15140,0.11964269
15141,0.10865746
15142,0.11044419
15143,0.14827234
15144,0.15454154
15145,0.1536851
15146,0.15020435
15147,0.11428475
15148,0.0888929
15149,0.09611711
15150,0.09235029
15151,0.05816248
15152,0.07378866
15153,0.049194336
15154,0.053564433
15155,0.05130648
15156,0.028070647
15157,0.0426493
15158,0.01767857
15159,0.012722388
15160,0.0014922825
15161,0.0001314049
15162,0.010578023
15163,0.017955502
15164,0.009473612
15165,-0.0055701397
15166,-0.0022884058
15167,-0.012454303
15168,0.0030909511
15169,0.023313189
15170,-0.0015026034
15171,-0.025727738
15172,-0.022938753
15173,-0.010490265
15174,0.012626892
15175,0.03190158
15176,0.024938533
15177,0.008798905
15178,-0.003634495
15179,0.018251756
15180,0.039706428
15181,0.029477676
15182,0.020666094
15183,-0.0070361504
15184,0.013894187
15185,0.031002374
15186,0.02812541
15187,0.027925787
15188,0.0043835496
15189,0.0064072083
15190,0.01754198
15191,0.04215655
15192,0.029640375
15193,0.010671279
15194,-0.0007057776
15195,-0.017122969
15196,0.006586487
15197,0.01971385
15198,0.027401993
15199,0.029782448
15200,0.030364573
15201,0.045253735
15202,0.040865686
15203,0.038393322
15204,0.022328677
15205,0.017192027
15206,0.030604113
15207,0.05415184
15208,0.07111715
15209,0.05660646
15210,0.06299551
15211,0.057763994
15212,0.050320342
15213,0.05561311
15214,0.06918176
15215,0.06619275
15216,0.066338986
15217,0.0934356
15218,0.101265
15219,0.0741433
15220,0.044400383
15221,0.016014583
15222,-0.005418734
15223,0.017615227
15224,0.0193634
15225,0.026085366
15226,0.011419962
15227,-0.014511385
15228,-0.027200056
15229,-0.057438437
15230,-0.068449855
15231,-0.10189145
15232,-0.12440258
15233,-0.13311136
15234,-0.112489484
15235,-0.09651545
15236,-0.13887192
15237,-0.16408479
15238,-0.22739191
15239,-0.26983956
15240,-0.22917317
15241,-0.1838848
15242,-0.14639927
15243,-0.17696102
15244,-0.22363402
15245,-0.25140467
15246,-0.27502587
15247,-0.23810627
15248,-0.1698857
15249,-0.1667846
15250,-0.20375417
15251,-0.19368531
15252,-0.19260766
15253,-0.18735375
15254,-0.17814957
15255,-0.18195502
15256,-0.17051181
15257,-0.1597815
15258,-0.0732159
15259,0.02466377
15260,-0.005893126
15261,-0.06459544
15262,-0.09031147
15263,-0.10098448
15264,-0.032042127
15265,0.06105911
15266,0.09334187
15267,0.055849947
15268,0.0285766
15269,0.06005511
15270,0.08777387
15271,0.1157359
15272,0.093516596
15273,0.06123761
15274,0.097429864
15275,0.17896105
15276,0.23868345
15277,0.20520245
15278,0.14295614
15279,0.09227911
15280,0.07931504
15281,0.15312842
15282,0.20407327
15283,0.1648678
15284,0.12214473
15285,0.10593239
15286,0.1403869
15287,0.17598881
15288,0.1699549
15289,0.11819921
15290,0.07315832
15291,0.08215947
15292,0.13487473
15293,0.16733605
15294,0.11456281
15295,0.054293547
15296,0.006926334
15297,0.043649916
15298,0.091391
15299,0.09935935
15300,0.07229344
15301,0.00810498
15302,-0.023912657
15303,-0.0010752161
15304,0.06096218
15305,0.06780664
15306,0.037667602
15307,-0.00013004613
15308,0.009325815
15309,0.020421466
15310,0.030894341
15311,0.015470764
15312,-0.033833858
15313,-0.050443754
15314,-0.027188288
15315,0.03542905
15316,0.05019962
15317,0.02736469
15318,-0.034713916
15319,-0.063170165
15320,-0.033337336
15321,0.012652525
15322,0.02392735
15323,0.016571285
15324,0.005851008
15325,-0.013442699
15326,0.023479097
15327,0.023453312
15328,-0.007531202
15329,-0.043736454
15330,-0.058592845
15331,-0.007900561
15332,0.04715017
15333,0.065256044
15334,0.045647502
15335,-0.0021844641
15336,-0.031579755
15337,-0.0045007146
15338,0.019019535
15339,0.019040877
15340,0.013061436
15341,0.0016709345
15342,0.03200226
15343,0.07613498
15344,0.0743905
15345,0.045875896
15346,0.011327035
15347,0.0052229287
15348,0.037011586
15349,0.075696506
15350,0.06966918
15351,0.039721027
15352,0.028419219
15353,0.04512493
15354,0.0837094
15355,0.08142021
15356,0.060192943
15357,0.038450383
15358,0.026375063
15359,0.052334785
15360,0.08599703
15361,0.08497998
15362,0.041233398
15363,0.020088647
15364,0.016260646
15365,0.017654346
15366,0.014917079
15367,-0.011935621
15368,-0.025481716
15369,-0.035997678
15370,-0.028496338
15371,-0.018049652
15372,-0.037048254
15373,-0.06940641
15374,-0.11558556
15375,-0.14581983
15376,-0.14304739
15377,-0.13968745
15378,-0.15081201
15379,-0.16044529
15380,-0.17902502
15381,-0.22357613
15382,-0.23681706
15383,-0.21206985
15384,-0.18046796
15385,-0.17367445
15386,-0.21700153
15387,-0.24007475
15388,-0.2598948
15389,-0.2771885
15390,-0.19802552
15391,-0.11875922
15392,-0.15234749
15393,-0.18137842
15394,-0.19717641
15395,-0.20627955
15396,-0.18805905
15397,-0.17145015
15398,-0.13525014
15399,-0.15546367
15400,-0.11556551
15401,0.013180087
15402,0.054639593
15403,0.022908457
15404,-0.02651571
15405,-0.09360503
15406,-0.11401816
15407,-0.009618301
15408,0.091207385
15409,0.10626824
15410,0.093754016
15411,0.075598925
15412,0.104229376
15413,0.14219637
15414,0.11994813
15415,0.0651024
15416,0.029268784
15417,0.0762523
15418,0.193838
15419,0.24776123
15420,0.22308792
15421,0.16885735
15422,0.080481894
15423,0.07445926
15424,0.13715915
15425,0.14180061
15426,0.08997258
15427,0.07756962
15428,0.11035431
15429,0.15789232
15430,0.18730532
15431,0.1491819
15432,0.07264512
15433,0.0039579654
15434,0.03150262
15435,0.080385946
15436,0.098218486
15437,0.06822829
15438,0.02904765
15439,0.038149294
15440,0.06450451
15441,0.090723544
15442,0.052953012
15443,0.006320673
15444,-0.033180412
15445,-0.030657168
15446,0.017507104
15447,0.04385186
15448,0.029294832
15449,0.0077348645
15450,0.020853778
15451,0.03234002
15452,0.027093213
15453,0.00037270223
15454,-0.022845075
15455,-0.042797584
15456,-0.03387631
15457,0.022159686
15458,0.054133672
15459,0.060845777
15460,0.040089708
15461,0.005024083
15462,-0.012032506
15463,-0.026021175
15464,-0.0006223575
15465,0.02302498
15466,0.04471194
15467,0.07118512
15468,0.06684124
15469,0.05890712
15470,0.050029624
15471,0.029943047
15472,-0.000742115
15473,-0.0050595165
15474,0.014221515
15475,0.052252315
15476,0.07111265
15477,0.09519622
15478,0.082181305
15479,0.007412323
15480,-0.010778679
15481,-0.002625884
15482,0.023526803
15483,0.03913955
15484,0.05019507
15485,0.05484729
15486,0.037000492
15487,0.050205134
15488,0.0442804
15489,0.02481133
15490,-0.007985166
15491,-0.016974952
15492,0.021056091
15493,0.044793192
15494,0.06392046
15495,0.051073845
15496,0.022274321
15497,0.023960464
15498,0.034726694
15499,0.038460452
15500,0.029933635
15501,0.014609478
15502,0.00884744
15503,0.01974458
15504,0.040120874
15505,0.03229269
15506,0.003386021
15507,-0.025062444
15508,-0.040915236
15509,-0.027291398
15510,-0.027717577
15511,-0.021062914
15512,-0.038919482
15513,-0.0785506
15514,-0.06688153
15515,-0.06318133
15516,-0.07975416
15517,-0.11762609
15518,-0.15350406
15519,-0.16529377
15520,-0.15481512
15521,-0.14107262
15522,-0.16352896
15523,-0.19219358
15524,-0.24941243
15525,-0.25540075
15526,-0.18365344
15527,-0.14138608
15528,-0.14285555
15529,-0.20656529
15530,-0.26672053
15531,-0.27085626
15532,-0.24741504
15533,-0.14845316
15534,-0.09195103
15535,-0.15040855
15536,-0.18857336
15537,-0.19281757
15538,-0.1588779
15539,-0.15295634
15540,-0.13941994
15541,-0.13033041
15542,-0.16156642
15543,-0.071842864
15544,0.051149227
15545,0.080407225
15546,0.009010055
15547,-0.056475297
15548,-0.08083882
15549,-0.051185332
15550,0.05678385
15551,0.11822973
15552,0.08436542
15553,0.024988573
15554,0.047876075
15555,0.1137244
15556,0.16351578
15557,0.14567593
15558,0.07849348
15559,0.053325728
15560,0.10778639
15561,0.21178778
15562,0.22209156
15563,0.16890201
15564,0.108274914
15565,0.07784211
15566,0.14419879
15567,0.19318952
15568,0.18148063
15569,0.101979464
15570,0.038838986
15571,0.08072183
15572,0.1364793
15573,0.16480985
15574,0.13982601
15575,0.07610985
15576,0.02865814
15577,0.06889928
15578,0.11192666
15579,0.087925896
15580,0.04514103
15581,0.008018024
15582,0.022549884
15583,0.07155713
15584,0.08471653
15585,0.046013474
15586,0.017713076
15587,-0.038456336
15588,-0.02481949
15589,0.03406897
15590,0.026449786
15591,-0.0052451286
15592,-0.028659115
15593,-0.009698816
15594,-0.0024599335
15595,0.02599667
15596,0.017325642
15597,-0.012556988
15598,-0.024125455
15599,-0.010431694
15600,0.028097328
15601,0.00737874
15602,-0.002863492
15603,-0.011959857
15604,-0.015682014
15605,0.009543543
15606,0.037360065
15607,0.03605779
15608,0.008840925
15609,0.0130788125
15610,0.02725058
15611,0.025291499
15612,0.053853184
15613,0.070429385
15614,0.041207973
15615,0.038989484
15616,0.04459422
15617,0.05973358
15618,0.057238623
15619,0.048306316
15620,0.038607117
15621,0.03441748
15622,0.06828751
15623,0.08185623
15624,0.09026437
15625,0.06413283
15626,0.044509422
15627,0.05125231
15628,0.05824748
15629,0.08791536
15630,0.07013678
15631,0.04611969
15632,0.053887557
15633,0.04117402
15634,0.04041078
15635,0.050866727
